rpm,speed,throttle,brake,tilt,time,gear,style_label
1537.5,0.0,61.5,0,12.15290034893901,1262.8000000000002,1,0
1610.2812725962121,89.46007069978957,0.0,20,-14.351464158525173,1773.0,8,1
3192.7042696201856,25.837338620003642,75.0,0,14.182788827034246,1999.1000000000001,4,1
1612.5,0.0,64.5,0,14.962031113683944,852.5,1,0
1500.0,0.0,60.0,0,14.147145013219825,827.9000000000001,1,0
1338.1148130822837,74.33971183790466,0.0,0,-7.1416070302299275,1101.2,8,2
1202.8657997995297,66.82587776664055,0.0,10,-5.111626596195992,1487.1000000000001,8,0
1439.9723883338647,26.764164477134607,3.0,0,1.1826528412586443,1512.7,4,0
1175.2155606762003,47.404815028175015,1.5,0,1.4670998115799612,936.6,7,0
2107.599352927732,38.38430103779868,6.0,0,-3.1589424255721843,1332.2,4,1
1792.4575745543798,74.58097636413221,18.0,0,-4.796995692048499,1339.0,8,2
2552.8911426338614,55.09637142112871,36.0,0,1.645571021812137,181.9,6,1
1650.0,0.0,66.0,0,12.997228704605098,502.6,8,0
1177.232627737293,65.40181265207183,0.0,20,-8.092611291886447,342.8,8,1
2733.3818141227566,45.14090892178151,66.0,0,8.425568028732487,529.7,7,2
1887.5433925063724,104.86352180590958,0.0,20,-13.783139483118102,635.4000000000001,8,1
1893.966999170747,105.22038884281928,0.0,0,-14.386066634068,1019.5,8,1
2048.5276259884754,113.80709033269308,0.0,0,-11.133236113728234,703.8000000000001,8,2
3194.6830951898746,38.98943650632915,81.0,0,14.077879640540099,73.10000000000001,6,1
1599.8351417675176,88.87973009819542,0.0,20,-14.830941910599458,1404.7,8,1
1171.3692381315873,65.07606878508818,0.0,20,-9.453907617101521,606.4,8,1
2209.9219103342475,114.44010612968042,6.0,0,-12.402106387179343,246.9,8,2
1376.0703018379395,35.283853893280494,0.0,20,-7.652390402271391,974.6,5,1
1879.4946348408093,104.4163686022672,0.0,10,-12.018987301881607,1452.2,8,0
2324.2314437350324,34.59567804448801,39.0,0,6.349854490886741,1157.2,5,1
1609.8825451037287,64.43791917242937,18.0,0,-3.240371086712661,1494.9,8,2
800.0,0.0,27.0,0,11.407409230156478,1936.8000000000002,1,0
1861.663793400676,70.09243296670422,24.0,0,0.8268011511732128,380.3,8,0
2097.771561687374,74.87619787152076,30.0,0,-3.232220619367215,1332.5,8,2
2041.0676584710914,113.39264769283841,0.0,10,-14.450994438444184,1430.0,8,0
1599.6357918602134,43.32119306200711,12.0,0,-0.21833111307875827,1130.1000000000001,6,2
3126.4715358003996,10.73738677872624,64.5,0,9.60151748399084,900.8000000000001,1,0
3843.7344697484928,96.8741372082496,84.0,0,-0.470482038419946,752.1,8,2
5105.936928717909,61.88111624937075,78.0,20,9.869453352299955,522.4,5,1
3035.4459451565463,46.18153150521822,66.0,0,11.165940961506957,892.1,6,2
1720.442480525252,95.58013780695845,0.0,20,-14.89533211397242,1797.8000000000002,8,1
1685.196012465127,60.28866735917372,24.0,0,9.29692392115741,417.1,8,2
1892.0741915477852,105.11523286376585,0.0,0,-13.230936577958289,630.3000000000001,8,1
800.0,0.0,30.0,0,12.73486992607693,1945.8000000000002,1,0
2024.4757158240454,31.220873101335865,58.5,0,6.879339992634672,536.9,8,0
1912.227880463659,106.23488224798106,0.0,50,-14.87901838627649,1029.1000000000001,8,2
1421.1884856520599,78.95491586955889,0.0,20,-7.106398936332449,595.1,8,1
1469.5991098648994,64.97772832582774,12.0,0,-4.232827571509532,1490.8000000000002,8,2
4286.338055676093,49.64969373528443,94.0,0,12.657070224225436,1636.2,5,2
3376.9728043062923,32.74289241811005,84.0,0,14.975622930537803,1221.8,5,1
2050.387658387729,113.91042546598494,0.0,10,-14.93101305346595,288.5,8,0
1391.8210593571278,33.764642547618664,3.0,0,9.385172090177521,1655.9,5,1
2347.0716260015115,5.209727843982351,64.5,0,10.384049887638023,896.6,1,0
1174.5191110248932,65.25106172360518,0.0,50,-14.988647909948025,657.4000000000001,8,2
2041.126690017963,113.39592722322018,0.0,10,-14.45158949914989,1053.0,8,0
2428.3901172866267,26.182921553609443,72.0,0,14.851879833562599,462.8,7,2
800.0,0.0,12.0,0,6.591934707087799,27.3,1,0
800.0,0.0,21.0,0,9.652631356139253,1926.9,1,0
2598.05647535802,30.354048536431772,42.0,0,1.3382266135684142,1691.1000000000001,4,1
1790.5286783251893,99.47381546251052,0.0,10,-13.754262415912239,1012.1,8,0
1366.2144181765889,35.03113892760484,0.0,0,-2.3727629560708214,1329.0,5,0
1341.325843078118,74.51810239322877,0.0,50,-13.150795162016877,1760.6000000000001,8,2
1354.8248643516388,45.160828811721295,0.0,0,-8.279288036215792,718.9000000000001,6,2
2877.01118318962,60.50046596623417,57.0,0,5.27891799215279,920.9000000000001,7,1
2427.780125240042,104.32111806889121,22.0,0,-7.236194663177665,218.70000000000002,8,2
800.0,0.0,18.0,0,6.498961193452076,538.6,1,1
2687.8739061996057,79.18224609165023,31.5,0,-1.009228771098827,1700.5,7,0
1571.898711094716,87.32770617192867,0.0,10,-7.813299059041155,1098.1000000000001,8,0
1493.0591671011775,44.76863890337258,6.0,0,-5.536455726607195,731.3000000000001,6,2
1380.3529011326557,76.68627228514754,0.0,20,-10.581531242700018,707.0,8,1
2054.4256932587755,114.13476073659864,0.0,10,-14.840212125125758,668.5,8,0
1463.1801965174943,64.62112202874968,12.0,0,-2.971334910895587,1496.0,8,2
1742.7413834544225,66.36422431060093,6.0,0,-14.02145469489429,1812.5,7,2
2637.1074210855286,49.28374561586269,70.0,0,13.791674688806326,70.0,8,2
1805.6501961760662,100.31389978755924,0.0,10,-13.862518227653506,1390.2,8,0
2332.3503318962316,34.80385466400594,39.0,0,5.593197240629995,1153.9,5,1
1505.7699366556474,45.192331221854914,6.0,0,-6.998035726395585,971.6,6,2
3083.631593294752,104.64619962748623,48.0,0,-2.3458813866863704,951.9000000000001,8,2
2973.524158734141,44.1174719578047,66.0,0,12.798162226297583,1192.3,6,2
1360.519808513865,75.58443380632583,0.0,10,-6.477421867832265,350.20000000000005,8,0
2436.703195336038,56.205733074224334,57.0,0,10.871959424232879,1933.6000000000001,8,1
1623.5904133462434,90.19946740812463,0.0,0,-7.905093037598755,221.8,8,0
1706.8024086622931,94.82235603679406,0.0,0,-8.148202946127817,1850.5,8,0
1945.1451558425504,108.06361976903058,0.0,10,-12.894533371875248,1068.9,8,0
2725.7911764057217,30.859705880190713,72.0,0,11.2354088565998,137.70000000000002,6,1
1809.3165167285108,44.06055055761703,19.5,0,0.4738109765468084,186.60000000000002,6,0
833.5552027795613,1.6564198778692292,24.0,0,4.718498409241766,19.200000000000003,1,1
3305.750399333392,45.19167997777974,78.0,0,11.975969855538445,887.0,6,1
3411.182113632817,38.70607045442725,90.0,0,14.949575009216632,1220.3,6,2
1858.8876474215224,65.77153596786236,27.0,0,2.4166418635216296,386.70000000000005,8,0
1867.9822321407053,103.77679067448362,0.0,10,-11.87182049858199,322.20000000000005,8,0
2632.9904512436306,47.76634837478768,48.0,0,2.487347171164373,178.5,6,1
2934.971487201513,32.83238290671709,78.0,0,14.964095719787606,98.4,6,1
3118.8066831523524,29.9694021321116,78.0,0,14.933073342024892,853.9000000000001,5,2
2505.9258849202133,50.329215828900736,64.0,0,13.73200329189373,69.4,8,2
1575.0,0.0,63.0,0,14.962738272027332,844.0,1,0
1916.6893962584377,79.8620581774349,0.0,10,-11.532711722818323,995.1,7,0
1575.1281282884704,0.0009087112657473542,63.0,0,11.918188145570879,133.4,1,0
3304.3517056985443,30.88081296662934,84.0,0,12.919443015948934,1257.2,5,1
2298.3690355932604,23.520501977403356,75.0,0,14.603283327441645,834.4000000000001,8,1
1179.322986579467,65.51794369885928,0.0,0,-14.814946372387917,650.3000000000001,8,2
1889.2900889938983,104.96056049966101,0.0,0,-12.590153759225378,1448.2,8,1
5299.120986492477,21.62497153540763,90.0,0,13.727979626059804,1627.1000000000001,1,1
2757.6299892793477,19.1680644008532,39.0,0,2.256410570936359,1687.4,2,1
909.2536732930686,4.0549905907309824,13.5,0,4.96142768220287,1151.2,1,0
2686.463644220715,64.5487881406905,30.0,0,1.9219225147509764,384.70000000000005,6,1
1871.4068413447194,77.97528505602997,0.0,10,-11.305791424935729,993.7,7,0
3310.226756110924,35.34089187036412,90.0,0,14.64815509635445,1212.2,6,2
2905.8973210034064,39.89480310265145,54.0,0,5.743912429155678,918.9000000000001,5,0
2493.541688286106,35.14757034525441,66.0,0,14.978508110321227,1599.0,7,2
800.0,0.0,30.0,0,9.933297610871676,1174.4,1,0
1888.4775219959156,104.91541788866199,0.0,0,-11.66621461558996,1454.5,8,1
1593.980362953446,58.60334845639358,7.5,0,1.066328448281999,1315.2,7,0
2571.6686093454446,46.97228697818148,46.5,0,3.3633875848305244,1305.9,6,0
1361.9632041630362,45.398773472101205,0.0,0,-9.913717951240455,985.8000000000001,6,2
2974.7201241033226,34.15733747011075,78.0,0,14.930480262558085,1231.0,6,2
1815.0648551715249,1.4366301785214535,64.5,0,11.282032625654752,891.4000000000001,1,0
2425.9920387345974,104.22177992969985,22.0,0,-7.038300619330907,217.8,8,2
2940.3240972394274,41.73907941639557,52.5,0,5.5121807735956105,919.9000000000001,5,0
1720.8673806150368,95.60374336750205,0.0,20,-14.97742545995722,1794.0,8,1
1909.862171866292,106.10345399257179,0.0,50,-14.954328707617435,1418.4,8,2
3236.4468843279774,29.139663700717364,84.0,0,14.731478902723012,859.6,5,2
1327.988269040397,44.2662756346799,0.0,50,-6.4016635051934125,1858.5,6,2
1012.5,0.0,40.5,0,11.4838961597041,806.3000000000001,1,0
2711.2340440441376,27.87446813480458,75.0,0,14.750794918077853,105.2,6,1
1802.6844547042006,100.14913637245559,0.0,20,-14.702267608040952,1048.7,8,1
1211.0638711615625,47.335994631731765,3.0,0,-0.2955400908335938,752.8000000000001,7,0
1864.9062756642275,77.70442815267614,0.0,10,-11.272868859119342,993.5,7,0
1531.2052809165714,33.49244310042491,9.0,0,1.105657504339779,1135.4,5,1
2713.179141606773,44.29913090028221,66.0,0,10.427259095835073,800.1,7,2
1297.5926552481108,72.08848084711727,0.0,50,-6.075794093487274,967.5,8,2
1621.0050290818892,54.03350096939631,0.0,0,-11.967596289041353,997.9000000000001,6,2
1887.9506698240875,104.88614832356042,0.0,20,-14.013345613267052,1435.6000000000001,8,1
2073.9852631769018,55.166052632370906,30.0,0,1.1350160521331676,1889.5,7,1
2207.400914825137,114.30005082361873,6.0,0,-12.950381845080669,628.0,8,2
2874.2815463630523,21.218754704175435,61.5,0,8.2991986502275,907.3000000000001,3,0
4410.1287695899955,24.840094296666617,84.0,0,13.730662746868216,496.1,2,1
800.0,0.0,25.5,0,10.690432090824679,47.6,1,0
1772.7335078259473,0.6044929633045912,67.5,0,12.710453600217498,1635.8000000000002,1,0
3597.8634158634095,10.091229899740492,87.0,0,14.667271787073764,483.90000000000003,1,1
4867.673111465487,20.160802208975085,81.0,0,14.152862256149671,491.5,1,1
800.0,0.0,19.5,0,6.7342793802432706,1535.9,1,0
1650.0,0.0,66.0,0,14.004011158461472,1624.2,1,0
2144.5257821563105,71.48419273854368,0.0,20,-12.965212432427716,1382.1000000000001,6,1
3030.9644884569093,29.6401150886387,75.0,0,12.952062109217827,1193.5,5,1
2796.44447753209,41.518519897170414,72.0,0,14.290331100028567,829.7,7,2
800.0,3.7761642059138936,0.0,0,8.133732512839185,531.1,1,1
1544.1486945591937,2.4527052532885367,60.0,0,13.037252838939606,440.20000000000005,8,0
3306.08096035122,40.202698678374,84.0,0,12.397108458807994,1261.1000000000001,6,2
2639.301102811655,84.12783904509195,45.0,0,3.763783183645493,769.2,8,1
3093.58339107449,50.77430796143709,75.0,0,10.943285502072557,1647.4,7,1
1957.081784228668,65.23605947428894,0.0,0,-9.437936901845307,1360.3000000000002,6,1
2756.141760374583,41.87139201248611,60.0,0,10.207902031054466,421.90000000000003,6,1
3024.4305426102983,24.985398528469183,82.0,0,14.153597725397045,114.5,5,2
1433.7858577084426,59.741077404518435,0.0,20,-3.510476936427032,1116.8,7,1
1563.9959407682245,32.41015232739037,12.0,0,1.8022962060267047,1138.2,5,1
1350.7670178914755,75.04261210508197,0.0,0,-12.089732068896751,1752.7,8,2
2942.439015964089,41.351625665170374,78.0,0,14.088015784186998,827.2,7,2
1103.669533532354,45.98623056384809,0.0,20,-5.74698901321877,353.40000000000003,7,1
2971.0365085574304,44.034550285247676,66.0,0,10.964914977493464,516.3000000000001,6,2
1253.9953353187248,69.66640751770694,0.0,10,-5.357350466960789,587.4,8,0
1889.8507132844843,104.99170629358247,0.0,20,-13.404455086102555,1008.8000000000001,8,1
3984.156045368957,113.00866918716432,78.0,0,4.965618296471969,1905.2,8,2
1874.0553847888802,87.44752137716002,12.0,0,-5.246651168134076,1717.9,8,0
3203.342187802753,69.63012154459739,78.0,0,3.5137149443636986,551.3000000000001,8,2
3110.067671798092,25.687601407805722,72.0,0,14.141601070336263,1999.6000000000001,4,1
1575.0,0.0,63.0,0,14.999614763807683,847.8000000000001,1,0
3588.772321780024,10.558668948794494,84.0,0,14.360166141534126,1619.8000000000002,1,1
2060.4161609341963,114.46756449634424,0.0,0,-14.393125783568713,1019.6,8,2
2610.115808338255,32.00386027794185,66.0,0,14.793024105273608,1235.2,6,2
3369.4441162263847,42.314803874212835,84.0,0,12.196710458224777,1262.5,6,2
1637.4896322244772,90.97164623469318,0.0,20,-14.705560018422636,1778.8000000000002,8,1
800.0,0.0,6.0,0,5.190407085704403,21.200000000000003,1,0
1555.0527203610525,21.808484464502918,46.5,0,10.726998458390367,424.8,8,0
1711.8401426362077,95.10223014645598,0.0,20,-14.36176911004715,677.3000000000001,8,1
1332.610238325791,44.42034127752637,0.0,50,-7.514352023444903,722.5,6,2
1321.987092151669,55.08279550631954,0.0,0,-5.923052587310969,1860.6000000000001,7,1
2052.3338235350275,114.01854575194598,0.0,0,-11.381041364135719,702.3000000000001,8,2
1880.4713817219379,104.47063231788545,0.0,50,-14.94948401324378,1031.8,8,2
800.0,0.0,30.0,0,10.117597610941939,798.4000000000001,1,0
1687.5,0.0,67.5,0,14.582591723013296,1616.4,1,0
1023.6827579121848,3.802714595121878,19.5,0,5.964353922109087,1532.5,1,0
1358.504251606265,45.28347505354216,0.0,0,-12.571995158623269,1379.1000000000001,6,2
2966.2527188947447,33.875090629824825,78.0,0,14.66013768588388,1992.0,6,2
2100.511464456359,35.01704881521197,42.0,0,6.092556610346422,163.4,6,1
2544.1714178164966,93.42618987869425,34.5,0,-2.318992092058484,574.8000000000001,8,0
2518.9452505812546,42.719180587847475,70.0,0,14.186759991743084,74.4,8,2
2065.2804603455156,81.40447001919532,24.0,0,-5.1445099857151595,209.5,8,0
2826.4747140915238,44.21582380305079,60.0,0,9.989371431046438,1174.7,6,2
1672.2586491703735,54.052443715432226,15.0,0,0.21109499304011659,1885.8000000000002,7,1
1891.7506286344892,105.09725714636052,0.0,20,-14.845265606495268,1028.1000000000001,8,1
2948.111850949478,30.6002323715584,55.5,0,6.9882140993673385,913.4000000000001,4,0
1865.5214054794133,103.64007808218963,0.0,10,-11.839830063726746,699.4000000000001,8,0
2339.5658016741654,104.97587787078699,18.0,0,-6.477421867832265,350.20000000000005,8,2
2063.897040620295,85.99571002584561,0.0,10,-12.247911563270582,999.8000000000001,7,0
1431.5277487554697,79.52931937530387,0.0,20,-12.742794003244233,249.4,8,1
2034.2111471491735,104.67839706384297,6.0,0,-12.725474836113339,1070.2,8,2
1890.7950999286634,105.04417221825908,0.0,20,-14.591521707701768,645.7,8,1
2904.449477117131,24.473063515823878,78.0,0,14.877040339507031,1609.9,5,2
2322.2078478972603,34.90692826324201,51.0,0,8.093546033615953,154.3,6,1
1739.34923292863,1.4315548434654606,61.5,0,10.459166073899066,142.20000000000002,1,0
1452.988441411189,80.72158007839938,0.0,10,-6.876380158558055,1102.4,8,0
2682.8437474290595,36.09855762638613,51.0,0,5.6704465383335565,1673.2,5,0
1462.5,0.0,58.5,0,11.378871544456123,1267.8000000000002,1,0
1738.1389923352062,84.0632773519559,9.0,0,-12.445377211737998,624.2,8,1
4079.9577356890804,48.84507014587386,87.0,0,11.459921329239494,1267.3000000000002,5,1
1353.583243019421,34.70726264152361,0.0,20,-2.9119436020356506,954.2,5,1
1330.4074753058633,44.34691584352878,0.0,50,-7.336721744790765,1477.3000000000002,6,2
2266.430965961252,44.43462358171883,48.0,0,6.019878729934768,917.7,7,2
3310.341137365281,45.3447045788427,78.0,0,11.94579687353369,887.2,6,1
2701.647025399473,62.59150141108185,63.0,0,9.917883067891577,1928.3000000000002,8,1
1113.3473498351334,46.38947290979723,0.0,20,-5.793141667648129,353.20000000000005,7,1
1575.0,0.0,63.0,0,14.798776692282688,461.40000000000003,8,0
1961.2105594086179,108.95614218936767,0.0,10,-13.12075798904857,313.1,8,0
1087.5,0.0,43.5,0,13.56902355938953,1198.8,1,0
2967.4810806346286,33.916036021154284,78.0,0,14.357752042032407,1207.6000000000001,6,2
3382.188129702158,34.799695633388666,81.0,0,14.455153213078734,1209.0,5,1
2542.863496207401,91.2701942337445,36.0,0,1.1283738605303828,758.5,8,1
3425.6635049259376,101.4257502736632,64.0,0,-3.5180320187809837,202.70000000000002,8,2
2559.8058504866226,42.21143613814571,72.0,0,11.87453430941206,431.8,8,2
2273.791853881592,104.09954743786625,16.0,50,-8.074357624350263,222.60000000000002,8,2
2578.3961387820864,104.35534104344924,28.0,0,-6.8022011140455945,1724.7,8,2
2561.929796516252,34.92127683375005,48.0,0,7.803328351314721,1163.8,5,1
1650.0,0.0,66.0,0,14.213782450758984,1582.7,1,1
3110.7044974043756,28.542928530228185,52.5,0,6.001042163886293,163.8,4,0
3127.6876185374913,39.25625395124971,78.0,0,13.934806660226721,71.5,6,1
2264.2692296650384,25.792734981391035,72.0,0,14.290331100028567,829.7,8,1
1353.6541241834425,75.20300689908014,0.0,0,-14.26134044893871,1771.8000000000002,8,2
